p_Name,p_Type,price,sellcount,ProductID,p_link
"
ope旗舰店
",none,378.00,213笔,15901028200,
"
天猫超市
",none,399.00,177笔,538823661097,
"
lexy莱克官方旗舰店
",none,4999.00,107笔,526368158070,
"
天猫超市
",等更多商家,499.00,714笔,549127376719,
"
苏泊尔天汇专卖店
",等更多商家,699.00,176笔,555377366366,
"
海尔生活家电旗舰店
",等更多商家,649.00,225笔,522093727760,
"
信社浦泽专卖店
",等更多商家,249.00,389笔,552861040502,
"
Miele美诺电器官方旗舰店
",等更多商家,2499.00,81笔,521783411145,
"
abram亚伯兰旗舰店
",等更多商家,179.00,255笔,553245876225,
"
泰怡凯旗舰店
",等更多商家,2599.00,147笔,547653053965,
"
莱克米标专卖店
",等更多商家,899.00,54笔,19736001030,
"
lexy莱克希友购专卖店
",等更多商家,999.00,136笔,523019132275,
"
lerma乐尔玛旗舰店
",等更多商家,239.00,134笔,529787880157,
"
海尔生活电器专卖店
",等更多商家,369.00,407笔,521708746881,
"
鑫爱家爱洁雅专卖店
",等更多商家,169.00,357笔,526567174822,
"
苏宁易购官方旗舰店
",等更多商家,99.00,259笔,525770975827,
"
lexy莱克希友购专卖店
",等更多商家,899.00,287笔,520980530642,
"
小狗香橙专卖店
",等更多商家,899.00,113笔,41396013209,
"
松下电器旗舰店
",等更多商家,1999.00,188笔,546655423827,
"
cleanmaxx克林麦斯旗舰店
",等更多商家,799.00,19笔,529653508163,
"
jebsen官方旗舰店
",等更多商家,1990.00,25笔,526291401635,
"
奥克斯双邓专卖店
",等更多商家,229.00,131笔,540015999944,
"
京创电器专营店
",等更多商家,399.00,89笔,44799850018,
"
vacmaster旗舰店
",等更多商家,899.00,228笔,547030167278,
"
洁霸旗舰店
",等更多商家,680.00,159笔,39355175789,
"
lexy莱克海昊专卖店
",等更多商家,399.00,51笔,526408982763,
"
德尔玛旗舰店
",等更多商家,399.00,49笔,556351845668,
"
志高妙之专卖店
",等更多商家,399.00,90笔,544887237404,
"
伊莱克斯家美佳专卖店
",等更多商家,1380.00,59笔,534597210196,
"
韩夫人天虎专卖店
",等更多商家,189.00,112笔,555685849002,
"
地贝益节专卖店
",等更多商家,759.00,188笔,543628488694,
"
Miele美诺电器官方旗舰店
",等更多商家,3099.00,57笔,551030217204,
"
ope旗舰店
",等更多商家,370.00,160笔,43229142895,
"
泰怡凯旗舰店
",等更多商家,1599.00,53笔,527339578597,
"
bobhome旗舰店
",等更多商家,88.00,157笔,528141054514,
"
普沃达电器专营店
",等更多商家,425.00,256笔,549139379516,
"
小狗蓝弧专卖店
",等更多商家,999.00,3568笔,528371298866,
"
karcher凯驰上琨专卖店
",等更多商家,449.00,97笔,44904270729,
"
苏宁易购官方旗舰店
",等更多商家,299.00,106笔,523111404198,
"
松下顶好专卖店
",等更多商家,2799.00,53笔,539628775298,
"
鑫爱家爱洁雅专卖店
",等更多商家,499.00,509笔,540014033737,
"
海尔生活电器专卖店
",等更多商家,398.00,420笔,44925954336,
"
philips飞利浦丽新专卖店
",等更多商家,729.00,43笔,543106498665,
"
松下康威专卖店
",等更多商家,699.00,46笔,522636267414,
"
欧凯莱电器旗舰店
",等更多商家,149.00,94笔,45459160249,
"
飞利浦润氏专卖店
",等更多商家,3199.00,32笔,538068664520,
"
伊莱克斯恒莱专卖店
",等更多商家,1699.00,38笔,43876714412,
"
phisinic飞时山石立专卖
",none,368.00,431笔,37496832605,
"
lexy艾思玛特专卖店
",none,1599.00,157笔,551504263855,
"
信社旗舰店
",none,349.00,91笔,528005457874,
"
飞利浦官方旗舰店
",none,1599.00,41笔,527774584899,
"
philips泰璞专卖店
",none,999.00,44笔,527672145012,
"
tek科昂专卖店
",none,1999.00,24笔,532692422722,
"
小狗电器旗舰店
",none,699.00,493笔,521657867545,
"
小狗电器旗舰店
",none,599.00,746笔,44783878424,
"
dyson戴森官方旗舰店
",none,3390.00,278笔,548409380234,
"
dyson戴森官方旗舰店
",none,2090.00,113笔,545400205768,
"
杰诺旗舰店
",none,449.00,169笔,35139037820,
"
莱克米标专卖店
",none,2499.00,170笔,528587977555,
"
天猫超市
",none,239.00,203笔,533217334109,
"
杰诺旗舰店
",等更多商家,990.00,94笔,16147609135,
"
美的吸尘器旗舰店
",等更多商家,699.00,182笔,533033741438,
"
天猫超市
",等更多商家,439.00,124笔,533158375974,
"
欧圣电器旗舰店
",等更多商家,289.00,135笔,44032112814,
"
杰诺宏奥专卖店
",等更多商家,349.00,170笔,527035755167,
"
苏宁易购官方旗舰店
",等更多商家,199.00,164笔,526965921546,
"
zek正益凯旗舰店
",等更多商家,299.00,75笔,530457204023,
"
松下电器旗舰店
",等更多商家,1299.00,49笔,14606961939,
"
惠而浦格力特专卖店
",等更多商家,149.00,129笔,540401710953,
"
飞利浦新顶华专卖店
",等更多商家,1399.00,18笔,526567974612,
"
志高妙之专卖店
",等更多商家,499.00,110笔,544856632055,
"
lexy莱克嘉平瑞雪专卖店
",等更多商家,698.00,51笔,531930602895,
"
亿力电器旗舰店
",等更多商家,379.00,139笔,41785943697,
"
汉生旗舰店
",等更多商家,129.00,892笔,553611620101,
"
hoover海皮猴专卖店
",等更多商家,799.00,78笔,545641333100,
"
京华电器旗舰店
",等更多商家,880.00,64笔,26099976705,
"
地贝苏州专卖店
",等更多商家,899.00,62笔,534187868481,
"
vacmaster旗舰店
",等更多商家,399.00,87笔,526559636145,
"
德尔玛旗舰店
",等更多商家,119.00,743笔,526272756994,
"
苏宁易购官方旗舰店
",等更多商家,649.00,106笔,545622573148,
"
欧圣电器旗舰店
",等更多商家,369.00,85笔,39362427643,
"
飞利浦润氏专卖店
",等更多商家,1899.00,34笔,526075264493,
"
vorwerk福维克旗舰店
",等更多商家,4100.00,9笔,25630108575,
"
莱克米标专卖店
",等更多商家,1699.00,132笔,44406525959,
"
karcher凯驰上琨专卖店
",等更多商家,1790.00,43笔,543742019854,
"
扬子杰盼专卖店
",等更多商家,149.00,207笔,550028901542,
"
万创旗舰店
",等更多商家,118.00,57笔,556481867146,
"
philips飞浦专卖店
",等更多商家,799.00,41笔,531433167679,
"
lexy莱克海昊专卖店
",等更多商家,299.00,62笔,536847548423,
"
康庄电器专营店
",等更多商家,328.00,102笔,39308299903,
"
松下电器旗舰店
",等更多商家,1499.00,9笔,41407115156,
"
扬子华派专卖店
",等更多商家,149.00,111笔,545275715902,
"
eup爱普专卖店
",等更多商家,298.00,49笔,544881563139,
"
vacmaster旗舰店
",等更多商家,798.00,24笔,39543376267,
"
美的吸尘器旗舰店
",等更多商家,899.00,25笔,547617862099,
"
小狗塔塔专卖店
",等更多商家,599.00,2笔,547620244808,
"
松下斯基上海专卖店
",等更多商家,328.00,34笔,40131713969,
"
百得君之宏专卖店
",等更多商家,899.00,21笔,526495805091,
"
松下馨宽专卖店
",等更多商家,1999.00,3笔,537493491339,
"
苏泊尔玖尚专卖店
",等更多商家,999.00,24笔,42404063335,
"
洁霸旗舰店
",none,338.00,83笔,39258350239,
"
奥克斯丁丁专卖店
",none,179.00,56笔,529586993899,
"
tek科昂专卖店
",none,1199.00,68笔,40370538615,
"
伊莱克斯恒莱专卖店
",none,1980.00,17笔,41638992213,
"
飞利浦官方旗舰店
",none,1499.00,13笔,17658697820,
"
白云清洁旗舰
",none,358.00,46笔,36001678131,
"
韩夫人莱丰专卖店
",none,159.00,155笔,535769481193,
"
philips泰璞专卖店
",none,1899.00,9笔,530791144272,
"
philips飞浦专卖店
",none,1789.00,7笔,43626867098,
"
飞时吸尘器旗舰店
",none,128.00,49笔,521391786599,
"
松下颜港专卖店
",none,1499.00,15笔,532926835801,
"
hoover旗舰店
",none,2799.00,10笔,44672358889,
"
vorwerk福维克旗舰店
",none,3880.00,12笔,536851476534,
"
松下上琨专卖店
",none,1099.00,12笔,524141476023,
"
德尔玛旗舰店
",none,139.00,68笔,536026450671,
"
karcher凯驰旗舰店
",none,599.00,20笔,35614760858,
"
松下顶好专卖店
",none,449.00,30笔,45607415914,
"
红橡电器专营店
",none,1230.00,14笔,39266891177,
"
伊莱克斯恒莱专卖店
",none,3999.00,4笔,42659729022,
"
lexy莱克嘉平瑞雪专卖店
",none,999.00,6笔,535526351027,
"
airmate艾美特乐晓专卖店
",等更多商家,199.00,38笔,556266207986,
"
midea美的越陶专卖店
",等更多商家,299.00,5笔,539887124569,
"
爱建旗舰店
",等更多商家,699.00,2笔,541780424194,
"
角田电器专营店
",等更多商家,749.00,45笔,43293710243,
"
泰怡凯旗舰店
",等更多商家,1299.00,15笔,546679170710,
"
midea美的星盛事顺专卖店
",等更多商家,199.00,10笔,532482323942,
"
杰诺立辰专卖店
",等更多商家,1230.00,24笔,548118595850,
"
lexy莱克博奥专卖店
",等更多商家,799.00,14笔,538510085748,
"
杰诺清境专卖店
",等更多商家,689.00,47笔,44237620977,
"
karcher凯驰平里专卖店
",等更多商家,699.00,26笔,521525167959,
"
飞利浦鑫诺科捷专卖店
",等更多商家,369.00,47笔,555466716553,
"
karcher凯驰旗舰店
",等更多商家,699.00,18笔,18839252934,
"
志高妙之专卖店
",等更多商家,1098.00,26笔,547119627651,
"
小狗电器旗舰店
",等更多商家,1299.00,88笔,9911683481,
"
小狗电器旗舰店
",等更多商家,399.00,327笔,533164767605,
"
dyson戴森官方旗舰店
",等更多商家,4990.00,100笔,543130224211,
"
dyson戴森官方旗舰店
",等更多商家,1990.00,69笔,534055421609,
"
杰诺旗舰店
",等更多商家,399.00,67笔,532582021538,
"
杰诺旗舰店
",等更多商家,599.00,91笔,18131006456,
"
苏宁易购官方旗舰店
",等更多商家,358.00,50笔,525412573513,
"
莱克米标专卖店
",等更多商家,1399.00,5笔,36134505531,
"
莱克米标专卖店
",等更多商家,3999.00,85笔,526977840436,
"
美的吸尘器旗舰店
",等更多商家,2499.00,6笔,547713853020,
"
lexy莱克嘉平瑞雪专卖店
",等更多商家,1658.00,1笔,532609336701,
"
伊莱克斯小家电旗舰店
",等更多商家,2880.00,14笔,554221925725,
"
美的姿诺专卖店
",等更多商家,189.00,2笔,20012875331,
"
伊莱克斯金达信专卖店
",等更多商家,2080.00,32笔,549872869916,
"
福玛特旗舰店
",等更多商家,389.00,54笔,9917751631,
"
惠而浦嘉世通专卖店
",等更多商家,599.00,14笔,527424859753,
"
志高妙之专卖店
",等更多商家,799.00,28笔,544856856899,
"
京华电器旗舰店
",等更多商家,356.00,43笔,21179207660,
"
天猫国际官方直营国内现货
",等更多商家,4490.00,26笔,551214155804,
"
飞利浦润氏专卖店
",等更多商家,369.00,47笔,554693952229,
"
vacmaster旗舰店
",等更多商家,999.00,15笔,39985797286,
"
lexy莱克海昊专卖店
",等更多商家,499.00,2笔,529382308743,
"
panasonic丰友专卖店
",等更多商家,499.00,24笔,529405839498,
"
伊莱克斯恒莱专卖店
",等更多商家,2080.00,17笔,535370129628,
"
苏宁易购官方旗舰店
",等更多商家,2990.00,1274笔,550935613651,
"
扬子聚美专卖店
",等更多商家,199.00,302笔,551307346532,
"
karcher凯驰上琨专卖店
",等更多商家,899.00,30笔,530201324985,
"
panasonic平治专卖店
",等更多商家,769.00,21笔,43189123858,
"
vorwerk福维克旗舰店
",等更多商家,1580.00,1笔,18414206550,
"
博世家电官方旗舰店
",none,4099.00,1笔,521365549313,
"
karcher凯驰旗舰店
",none,9998.00,1笔,540682895581,
"
lg华锐专卖店
",none,2298.00,14笔,523930837577,
"
Miele美诺电器官方旗舰店
",none,1499.00,11笔,521670724511,
"
白云清洁旗舰
",none,680.00,82笔,19320333159,
"
hoover旗舰店
",none,1799.00,15笔,521991324128,
"
宝丽生活电器旗舰店
",none,128.00,29笔,534651178678,
"
midea美的从达专卖店
",none,348.00,17笔,529562458454,
"
LG生活电器旗舰店
",none,2298.00,13笔,520577509725,
"
karcher凯驰旗舰店
",none,899.00,16笔,20052524370,
"
Proscenic旗舰店
",none,1299.00,24笔,550008337681,
"
海尔生活电器专卖店
",none,599.00,47笔,41083865288,
"
苏泊尔官方旗舰店
",none,369.00,45笔,528421774175,
"
Miele美诺电器官方旗舰店
",none,5499.00,12笔,521783787946,
"
海尔学成专卖店
",none,799.00,39笔,548821688662,
"
eup电器旗舰店
",none,299.00,57笔,40568870709,
"
飞利浦本汇专卖店
",none,719.00,3笔,524479506129,
"
松下顶好专卖店
",none,899.00,13笔,45636210689,
"
松下斯基上海专卖店
",等更多商家,399.00,8笔,45489083759,
"
midea美的星盛事顺专卖店
",等更多商家,269.00,6笔,537344400026,
"
超宝旗舰店
",等更多商家,398.00,38笔,532632303642,
"
志高妙之专卖店
",等更多商家,1199.00,9笔,554916277447,
"
abram亚伯兰旗舰店
",等更多商家,1299.00,20笔,538675450028,
"
karcher上海专卖店
",等更多商家,750.00,6笔,537085234160,
"
飞利浦京创专卖店
",等更多商家,458.00,29笔,41027906099,
"
爱建旗舰店
",等更多商家,799.00,13笔,537314033931,
"
飞利浦官方旗舰店
",等更多商家,499.00,79笔,521171946689,
"
杰诺宏奥专卖店
",等更多商家,879.00,74笔,553222770512,
"
philips泰璞专卖店
",等更多商家,899.00,683笔,526882571064,
"
普沃达电器专营店
",等更多商家,499.00,36笔,547753215902,
"
lexy莱克丹尼斯特专卖店
",等更多商家,1499.00,3笔,538620030799,
"
tek科昂专卖店
",等更多商家,1599.00,14笔,555540530045,
"
东亿天泽专卖店
",等更多商家,1198.00,8笔,44008860205,
"
宝丽生活电器旗舰店
",等更多商家,99.00,7笔,537910124274,
"
美的吸尘器旗舰店
",等更多商家,439.00,10笔,542227682855,
"
lexy莱克黎程专卖店
",等更多商家,1799.00,8笔,523368645927,
"
美的泰博烽专卖店
",等更多商家,399.00,2笔,37130129123,
"
博世官方旗舰店
",等更多商家,3599.00,13笔,550484447463,
"
小狗塔塔专卖店
",等更多商家,198.00,3笔,542117986192,
"
麦克码尼电器专营店
",等更多商家,699.00,3笔,42969998551,
"
洁霸旗舰店
",等更多商家,863.00,15笔,39400972720,
"
ope旗舰店
",等更多商家,418.00,7笔,44711996173,
"
杰诺宏奥专卖店
",等更多商家,1090.00,14笔,527238914313,
"
超宝旗舰店
",等更多商家,988.00,23笔,532711222514,
"
博世家电官方旗舰店
",等更多商家,1999.00,3笔,539417881724,
"
松下电器旗舰店
",等更多商家,2999.00,3笔,555062284228,
"
伊莱克斯小家电旗舰店
",等更多商家,2480.00,13笔,41654688673,
"
亿力浙江专卖店
",等更多商家,899.00,3笔,540640245501,
"
abram亚伯兰旗舰店
",等更多商家,799.00,11笔,537474583018,
"
小狗爱尔畅专卖店
",等更多商家,999.00,7笔,548484366729,
"
dyson戴森兴长信达专卖店
",等更多商家,2990.00,3笔,539777795289,
"
小狗电器旗舰店
",等更多商家,499.00,126笔,530329307091,
"
小狗电器旗舰店
",等更多商家,1399.00,78笔,531835113284,
"
dyson戴森官方旗舰店
",等更多商家,2990.00,54笔,45673299164,
"
dyson戴森官方旗舰店
",none,3990.00,54笔,553790694894,
"
杰诺旗舰店
",none,1790.00,55笔,16147777102,
"
杰诺旗舰店
",none,699.00,48笔,39937248432,
"
karcher凯驰旗舰店
",none,4490.00,9笔,39581346970,
"
苏宁易购官方旗舰店
",none,4190.00,130笔,549782693400,
"
莱克米标专卖店
",none,999.00,11笔,20030185110,
"
karcher凯驰旗舰店
",none,3999.00,4笔,16142253883,
"
Miele美诺电器官方旗舰店
",none,1999.00,16笔,521671558102,
"
vacmaster旗舰店
",none,999.00,7笔,526936057094,
"
Miele美诺电器官方旗舰店
",none,3899.00,6笔,521609534954,
"
vacmaster旗舰店
",none,799.00,12笔,540394616127,
"
beko旗舰店
",none,599.00,8笔,553029360371,
"
松下馨宽专卖店
",none,1188.00,1笔,529419114824,
"
博世家电官方旗舰店
",none,899.00,5笔,547729978372,
"
松下电器旗舰店
",none,899.00,20笔,520778508251,
"
白云清洁旗舰
",none,820.00,3笔,43736416890,
"
德力普电器专营店
",none,699.00,40笔,554593671470,
"
vorwerk福维克旗舰店
",none,2180.00,1笔,41861254351,
"
亿力电器旗舰店
",none,718.00,29笔,41802910721,
"
苏泊尔怡通众合专卖店
",none,599.00,12笔,527372672724,
"
松下电器旗舰店
",none,1099.00,510笔,521073387267,
"
苏泊尔玖尚专卖店
",none,999.00,1笔,545898895034,
"
德尔玛旗舰店
",none,299.00,39笔,549115645712,
"
苏宁易购官方旗舰店
",none,88.00,19笔,521261288360,
"
lexy鑫如专卖店
",等更多商家,699.00,1笔,38655837072,
"
lg宙斯专卖店
",等更多商家,2398.00,5笔,541932524760,
"
海尔官方旗舰店
",等更多商家,159.00,23笔,527115016951,
"
海尔生活家电旗舰店
",等更多商家,799.00,56笔,531495872256,
"
lexy莱克博奥专卖店
",等更多商家,499.00,12笔,550220691274,
"
韩京姬旗舰店
",等更多商家,499.00,21笔,39628949256,
"
白云清洁旗舰
",等更多商家,863.00,42笔,35399250347,
"
美的云美专卖店
",等更多商家,799.00,1笔,547743274374,
"
美的云美专卖店
",等更多商家,199.00,1笔,541597262448,
"
亿力电器旗舰店
",等更多商家,1449.00,9笔,522855890681,
"
philips金舜源专卖店
",等更多商家,549.00,31笔,40150092769,
"
伊莱克斯小家电旗舰店
",等更多商家,2480.00,4笔,541115225200,
"
美的美山专卖店
",等更多商家,996.00,17笔,530152755577,
"
松下文迪专卖店
",等更多商家,319.00,26笔,535925889383,
"
富邦瑞通电器专营店
",等更多商家,999.00,2笔,521289415771,
"
伊莱克斯恒莱专卖店
",等更多商家,6499.00,1笔,520186138917,
"
lexy鑫如专卖店
",等更多商家,4999.00,1笔,40234023574,
"
伊莱克斯恒莱专卖店
",等更多商家,5999.00,1笔,520186278536,
"
haier海尔隆阳专卖店
",等更多商家,149.00,5笔,539848877614,
"
亿力亿卡专卖店
",等更多商家,899.00,6笔,538803983799,
"
eksera旗舰店
",等更多商家,258.00,44笔,544510006473,
"
宝丽生活电器旗舰店
",等更多商家,699.00,19笔,554772910195,
"
百得君之宏专卖店
",等更多商家,1299.00,13笔,531666470500,
"
亿力亿卡专卖店
",等更多商家,799.00,17笔,552311790838,
"
lexy莱克博奥专卖店
",等更多商家,599.00,2笔,538495637280,
"
海尔生活家电旗舰店
",等更多商家,699.00,15笔,38924754670,
"
百得君之宏专卖店
",等更多商家,2499.00,3笔,540285345333,
"
伊莱克斯小家电旗舰店
",等更多商家,799.00,1笔,545243126157,
"
志高妙之专卖店
",等更多商家,459.00,15笔,544823492176,
"
福洋电器旗舰店
",等更多商家,299.00,2笔,520400217281,
"
haan韩京姬上海专卖店
",等更多商家,699.00,9笔,540260984191,
"
dibea地贝立比特专卖店
",等更多商家,899.00,16笔,543838295778,
"
尤尔德电器专营店
",等更多商家,699.00,10笔,525263489756,
"
松下莅杰专卖店
",等更多商家,2999.00,2笔,553477741421,
"
富邦瑞通电器专营店
",等更多商家,1399.00,1笔,40398892029,
"
海尔生活电器专卖店
",等更多商家,399.00,24笔,524876676178,
"
飞利浦官方旗舰店
",等更多商家,569.00,8笔,26096656534,
"
飞利浦润诚专卖店
",等更多商家,669.00,10笔,18383601157,
"
美的聚爱轩专卖店
",等更多商家,2599.00,1笔,545893314037,
"
松下鸿兴天景专卖店
",等更多商家,3299.00,9笔,540808083974,
"
杰诺戴森专卖店
",等更多商家,129.00,25笔,534643684631,
"
志高妙之专卖店
",等更多商家,699.00,14笔,545047080655,
"
lexy莱克嘉平瑞雪专卖店
",等更多商家,538.00,16笔,531212674929,
"
京华电器旗舰店
",等更多商家,450.00,13笔,21182983078,
"
康庄电器专营店
",等更多商家,328.00,10笔,39769527107,
"
ope旗舰店
",等更多商家,780.00,4笔,43412730597,
"
莱克米标专卖店
",等更多商家,2299.00,15笔,35572544806,
"
宝家丽旗舰店
",none,199.00,15笔,37670517678,
"
家宝风旗舰店
",none,209.00,6笔,525991748740,
"
欧圣电器旗舰店
",none,659.00,4笔,520014479520,
"
洁霸旗舰店
",none,673.00,9笔,39250711515,
"
eup电器旗舰店
",none,1299.00,3笔,44900666343,
"
飞利浦润氏专卖店
",none,2999.00,1笔,43870312482,
"
小狗电器旗舰店
",none,999.00,70笔,525580688117,
"
小狗电器旗舰店
",none,1099.00,12笔,39679173296,
"
杰诺旗舰店
",none,799.00,36笔,43432436144,
"
karcher凯驰旗舰店
",none,3490.00,5笔,14572671556,
